hoog/ADJ,helder/ADJ,geluid/NOUN
brede/ADJ,christelijke/ADJ,volkspartij/NOUN
nieuwe/ADJ,tweejarige/ADJ,CAO/NOUN
toekomstige/ADJ,christelijke/ADJ,statenfractie/NOUN
tweede/ADJ,belangrijke/ADJ,wijziging/NOUN
schattige/ADJ,lieve/ADJ,liedje/NOUN
geweldigde/ADJ,nieuwe/ADJ,ideeen/NOUN
73jarige/ADJ,warme/ADJ,bakker/NOUN
echte/ADJ,arme/ADJ,eilanden/NOUN
eigen/ADJ,energieke/ADJ,zakenbedrijf/NOUN
verschillende/ADJ,levensbeschouwelijke/ADJ,groeperingen/NOUN
onbelemmerd/ADJ,sexueel/ADJ,verkeer/NOUN
Amerikaanse/ADJ,nucleaire/ADJ,garantie/NOUN
eigen/ADJ,binnenlandse/ADJ,problemen/NOUN
volledige/ADJ,grafische/ADJ,oeuvre/NOUN
echte/ADJ,professionele/ADJ,voetbal/NOUN
zekere/ADJ,tweede/ADJ,plaats/NOUN
concrete/ADJ,politieke/ADJ,vragen/NOUN
Belgische/ADJ,militaire/ADJ,krijgsgevangenen/NOUN
Amsterdamse/ADJ,politicologische/ADJ,studierichting/NOUN
pittoreske/ADJ,folkloristische/ADJ,observaties/NOUN
grote/ADJ,Amerikaanse/ADJ,bedrijven/NOUN
opeenvolgende/ADJ,herderlijke/ADJ,schrijvens/NOUN
jonge/ADJ,Westduitse/ADJ,tijdschrift/NOUN
eventuele/ADJ,nieuwe/ADJ,belijdenis/NOUN
grote/ADJ,groep/NOUN,bejaarden/ADJ
gehele/ADJ,kerkelijk/ADJ,leven/NOUN
gespierde/ADJ,Noorse/ADJ,koningszoon/NOUN
modernste/ADJ,economische/ADJ,methode/NOUN
grote/ADJ,Franse/ADJ,komiek/NOUN
hechte/ADJ,politieke/ADJ,partij/NOUN
zelfstandige/ADJ,Friese/ADJ,melkhandelaren/NOUN
landelijk/ADJ,schriftelijk/ADJ,examen/NOUN
aluminium-kleurig/ADJ,kubusachtige/ADJ,delen/NOUN
belangrijke/ADJ,illegale/ADJ,werkers/NOUN
belangrijke/ADJ,internationale/ADJ,wedstrijd/NOUN
eenvoudige/ADJ,chique/ADJ,opsmuk/NOUN
grootste/ADJ,protestantse/ADJ,kerk/NOUN
Nederlands/ADJ,jongste/ADJ,zendgemachtigde/NOUN
specifieke/ADJ,eigen/ADJ,lijn/NOUN
officiele/ADJ,Unionistische/ADJ,kandidaten/NOUN
maandelijkse/ADJ,openbare/ADJ,vergadering/NOUN
Nederlandse/ADJ,heelkundige/ADJ,vereniging/NOUN
huidige/ADJ,Nederlandse/ADJ,toeslag/NOUN
Japanse/ADJ,boeddhistische/ADJ,secten/NOUN
nieuwe/ADJ,Britse/ADJ,Polariskernonderzeeers/NOUN
nieuwe/ADJ,unanieme/ADJ,opvatting/NOUN
Nigeriaanse/ADJ,federale/ADJ,commissaris/NOUN
tweede/ADJ,centrale/ADJ,luchthaven/NOUN
redelijke/ADJ,alternatieve/ADJ,bestrijdingsmiddelen/NOUN
63-jarige/ADJ,Franse/ADJ,componist/NOUN
vroegere/ADJ,geaillieerde/ADJ,controleraad/NOUN
gebruikelijke/ADJ,algemene/ADJ,audientie/NOUN
desbetreffende/ADJ,mondelinge/ADJ,overeenkomst/NOUN
bevoegde/ADJ,parlementaire/ADJ,commissies/NOUN
nieuw/ADJ,nieuw/ADJ,risico/NOUN
toekomstige/ADJ,commerciele/ADJ,strategie/NOUN
verschillende/ADJ,maritieme/ADJ,landen/NOUN
befaamde/ADJ,Britse/ADJ,ontdekkingsreiziger/NOUN
Russische/ADJ,geheime/ADJ,politie/NOUN
37-jarige/ADJ,Duitse/ADJ,vriend/NOUN
Britse/ADJ,burgerlijke/ADJ,stand/NOUN
andere/ADJ,Europese/ADJ,landen/NOUN
gunstige/ADJ,electorale/ADJ,gevolgen/NOUN
grotere/ADJ,politieke/ADJ,samenwerking/NOUN
ander/ADJ,groot/ADJ,visionair/NOUN
Nederlandse/ADJ,niet-blanke/ADJ,tennisser/NOUN
eerste/ADJ,Nederlandse/ADJ,minister/NOUN
Nederlandse/ADJ,diplomatieke/ADJ,vertegenwoordigers/NOUN
zwarte/ADJ,kleverige/ADJ,massa/NOUN
rechtschapen/ADJ,Nederlandse/ADJ,bril/NOUN
stedelijk/ADJ,openbaar/ADJ,vervoer/NOUN
ernstige/ADJ,politieke/ADJ,crisis/NOUN
sterke/ADJ,Friese/ADJ,verdediging/NOUN
duidelijke/ADJ,algemene/ADJ,opinie/NOUN
Britse/ADJ,hoge/ADJ,commissaris/NOUN
nieuwe/ADJ,Engelse/ADJ,vertaling/NOUN
40-jarige/ADJ,Haarlemse/ADJ,kraandrijver/NOUN
Hedendaagse/ADJ,politieke/ADJ,stromingen/NOUN
eerste/ADJ,eigen/ADJ,tentoonstelling/NOUN
lange/ADJ,hete/ADJ,zomer/NOUN
buitenlands/ADJ,politiek/ADJ,gebied/NOUN
oude/ADJ,Emmeloordse/ADJ,zeebodem/NOUN
katholieke/ADJ,theologische/ADJ,hogeschool/NOUN
katholieke/ADJ,kerkelijke/ADJ,bibliotheek/NOUN
zogenaamde/ADJ,wilde/ADJ,staking/NOUN
zgn./ADJ,lage/ADJ,bronnen/NOUN
Amsterdamse/ADJ,grote/ADJ,warenhuizen/NOUN
permanente/ADJ,Europese/ADJ,veiligheidsconferentie/NOUN
mooie/ADJ,ronde/ADJ,paling/NOUN
25-jarige/ADJ,ongehuwde/ADJ,colporteur/NOUN
zware/ADJ,semimilitaire/ADJ,opleiding/NOUN
andere/ADJ,recreatieve/ADJ,doeleinden/NOUN
eigen/ADJ,maatschappelijke/ADJ,organisaties/NOUN
grote/ADJ,financiele/ADJ,ervaring/NOUN
verschrikkelijke/ADJ,epidemische/ADJ,ziekte/NOUN
vroegere/ADJ,conservatieve/ADJ,regering/NOUN
drievoudig/ADJ,olympisch/ADJ,kampioene/NOUN
kostbaar/ADJ,eigen/ADJ,kantoorpand/NOUN
21ste/ADJ,grote/ADJ,prijs/NOUN
sterke/ADJ,eigen/ADJ,wil/NOUN
Nederlands/ADJ,katholiek/ADJ,vakverbond/NOUN
platte/ADJ,groene/ADJ,land/NOUN
lijnrechte/ADJ,smalle/ADJ,wegen/NOUN
Zelfstandige/ADJ,Surinaamse/ADJ,boeren/NOUN
pro-Israelische/ADJ,propagandistische/ADJ,opzet/NOUN
open/ADJ,internationaal/ADJ,tenniskampioenschap/NOUN
nieuwe/ADJ,Nederlandse/ADJ,speelfilm/NOUN
andere/ADJ,Nederlandse/ADJ,musea/NOUN
Slanke/ADJ,kuitlange/ADJ,jassen/NOUN
grote/ADJ,menigte/NOUN,nieuwsgierigen/ADJ
eigen/ADJ,duidelijke/ADJ,individualiteit/NOUN
Amerikaanse/ADJ,veterinaire/ADJ,inspectie/NOUN
Nederlandse/ADJ,veeartsenijkundige/ADJ,dienst/NOUN
eerste/ADJ,regionale/ADJ,kamp/NOUN
bekende/ADJ,hydropneumatische/ADJ,vering/NOUN
recente/ADJ,turbulente/ADJ,vergadering/NOUN
Amsterdamse/ADJ,mobiele/ADJ,eenheid/NOUN
grote/ADJ,regionale/ADJ,haven/NOUN
getructe/ADJ,Spaanse/ADJ,verdedigers/NOUN
dergelijk/ADJ,sterk/ADJ,veld/NOUN
Nederlandse/ADJ,politieke/ADJ,toneel/NOUN
groot/ADJ,Nederlands/ADJ,paviljoen/NOUN
neteligste/ADJ,actuele/ADJ,problemen/NOUN
lagere/ADJ,lokale/ADJ,markt/NOUN
huidige/ADJ,autoritaire/ADJ,gezagssysteem/NOUN
subtiele/ADJ,geestige/ADJ,manier/NOUN
grotere/ADJ,koperen/ADJ,sterren/NOUN
extra/ADJ,sterke/ADJ,laddervrije/NOUN
openbare/ADJ,lagere/ADJ,school/NOUN
gezamenlijk/ADJ,landelijk/ADJ,advies/NOUN
andere/ADJ,veelomvattende/ADJ,activiteiten/NOUN
nieuwe/ADJ,zelfstandige/ADJ,functie/NOUN
lange/ADJ,mouwloze/ADJ,vesten/NOUN
speelse/ADJ,visuele/ADJ,vondsten/NOUN
dramatische/ADJ,achtste/ADJ,partij/NOUN
diverse/ADJ,groepen/NOUN,onderling/ADJ
totale/ADJ,beschikbare/ADJ,hoeveelheid/NOUN
voortdurende/ADJ,goede/ADJ,weer/NOUN
behoorlijke/ADJ,buitenlandse/ADJ,vraag/NOUN
Engelse/ADJ,politieke/ADJ,toneel/NOUN
eerste/ADJ,ministeriele/ADJ,jaren/NOUN
substantiële/ADJ,financiële/ADJ,steun/NOUN
vreedzame/ADJ,internationale/ADJ,orde/NOUN
Duitse/ADJ,literaire/ADJ,produktie/NOUN
eerste/ADJ,Nederlandse/ADJ,stad/NOUN
half/ADJ,miljoen/NOUN,aanwezigen/ADJ
lekkere/ADJ,zachte/ADJ,perziken/NOUN
klein/ADJ,positief/ADJ,saldo/NOUN
hoge/ADJ,grijze/ADJ,boomstammen/NOUN
beste/ADJ,mannelijke/ADJ,hoofdrol/NOUN
bekendste/ADJ,internationale/ADJ,terrorist/NOUN
grootste/ADJ,coöperatieve/ADJ,veiling/NOUN
nieuwe/ADJ,openbare/ADJ,weg/NOUN
andere/ADJ,twijfelachtige/ADJ,kenmerken/NOUN
Andere/ADJ,twijfelachtige/ADJ,kenmerken/NOUN
Europese/ADJ,humoristische/ADJ,avonturenstrip/NOUN
duidelijke/ADJ,zwarte/ADJ,lijnen/NOUN
eigen/ADJ,huiselijke/ADJ,omgeving/NOUN
eerste/ADJ,chronische/ADJ,bezorgdheid/NOUN
bespottelijk/ADJ,verliefd/ADJ,koppeltje/NOUN
Vlaamse/ADJ,politieke/ADJ,partij/NOUN
eerste/ADJ,eigen/ADJ,tentoonstelling/NOUN
sterke/ADJ,parlementaire/ADJ,inmenging/NOUN
Vlaamse/ADJ,culturele/ADJ,erfgoed/NOUN
beruchte/ADJ,pornografische/ADJ,parodie/NOUN
grootste/ADJ,politieke/ADJ,formatie/NOUN
sterke/ADJ,unitaire/ADJ,kenmerken/NOUN
verschillende/ADJ,Keltische/ADJ,stammen/NOUN
unitaire/ADJ,politieke/ADJ,structuur/NOUN
tweeledige/ADJ,maatschappelijke/ADJ,structuur/NOUN
lokale/ADJ,Franstalige/ADJ,gemeenschapscommissie/NOUN
Brussels/ADJ,Hoofdstedelijk/ADJ,gewest/NOUN
Brussels/ADJ,Hoofdstedelijk/ADJ,gewest/NOUN
andere/ADJ,federale/ADJ,staten/NOUN
globale/ADJ,openbare/ADJ,uitgaven/NOUN
kleine/ADJ,Franstalige/ADJ,minderheid/NOUN
Belgische/ADJ,territoriale/ADJ,zone/NOUN
onafhankelijke/ADJ,constitutionele/ADJ,monarchie/NOUN
andere/ADJ,belangrijke/ADJ,steden/NOUN
grote/ADJ,Belgische/ADJ,steden/NOUN
gemeenschappelijke/ADJ,Europese/ADJ,munt/NOUN
gemeenschappelijke/ADJ,Europese/ADJ,munt/NOUN
eerste/ADJ,vrouwelijke/ADJ,partijvoorzitter/NOUN
linkser/ADJ,economisch/ADJ,programma/NOUN
eerste/ADJ,Vlaams-Belgische/ADJ,ruimtevaarder/NOUN
burgerlijk/ADJ,elektrotechnisch/ADJ,ingenieur/NOUN
Belgische/ADJ,politieke/ADJ,partijen/NOUN
Vlaamse/ADJ,politieke/ADJ,partijen/NOUN
Franstalige/ADJ,politieke/ADJ,partijen/NOUN
Belgische/ADJ,nationale/ADJ,regeringen/NOUN
Nederlandse/ADJ,politieke/ADJ,bestel/NOUN
Nederlandse/ADJ,politieke/ADJ,partij/NOUN
eerste/ADJ,paarse/ADJ,coalitie/NOUN
echte/ADJ,federale/ADJ,staat/NOUN
gestage/ADJ,electorale/ADJ,achteruitgang/NOUN
zgn./ADJ,paars-groene/ADJ,coalitie/NOUN
Grote/ADJ,christen-democratische/ADJ,partijen/NOUN
sterke/ADJ,conservatieve/ADJ,partijen/NOUN
sterke/ADJ,socialistische/ADJ,partijen/NOUN
grootste/ADJ,Franstalige/ADJ,universiteit/NOUN
autonome/ADJ,Vlaams-nationale/ADJ,partij/NOUN
eerste/ADJ,publieke/ADJ,pleidooi/NOUN
allereerste/ADJ,Vlaams-nationalistische/ADJ,minister/NOUN
belangrijke/ADJ,parlementaire/ADJ,debatten/NOUN
toenmalige/ADJ,Belgische/ADJ,kroonprins/NOUN
Nederlandstalige/ADJ,Vlaamse/ADJ,krant/NOUN
grootste/ADJ,Belgische/ADJ,scheepsbouwbedrijf/NOUN
andere/ADJ,Belgische/ADJ,vakbonden/NOUN
verschillende/ADJ,liberale/ADJ,vakverenigingen/NOUN
andere/ADJ,Belgische/ADJ,vakbonden/NOUN
laatste/ADJ,sociale/ADJ,verkiezingen/NOUN
Belangrijke/ADJ,bestuurlijke/ADJ,taken/NOUN
eigen/ADJ,gewestelijke/ADJ,vertegenwoordigers/NOUN
Brusselse/ADJ,hoofdstedelijke/ADJ,regering/NOUN
Nederlandstalig/ADJ,Brusselse/ADJ,organisaties/NOUN
gemeentelijke/ADJ,Vlaamse/ADJ,bibliotheken/NOUN
lokale/ADJ,sociale/ADJ,beleid/NOUN
groot/ADJ,actueel/ADJ,twistpunt/NOUN
huidige/ADJ,Belgische/ADJ,staatstructuur/NOUN
andere/ADJ,Belgische/ADJ,gemeenten/NOUN
belangrijkste/ADJ,eendaagse/ADJ,wedstrijden/NOUN
belangrijke/ADJ,internationale/ADJ,wedstrijd/NOUN
Europese/ADJ,continentale/ADJ,circuit/NOUN
toonaangevende/ADJ,Amerikaanse/ADJ,uitgevers/NOUN
eerst/ADJ,eigenlijke/ADJ,comics/NOUN
oudste/ADJ,bekende/ADJ,stripboek/NOUN
hechte/ADJ,interculturele/ADJ,samenleving/NOUN
Andere/ADJ,bekende/ADJ,figuren/NOUN
Vlaamse/ADJ,links-liberale/ADJ,partij/NOUN
ander/ADJ,markant/ADJ,feit/NOUN
paarsgroene/ADJ,federale/ADJ,regering/NOUN
Grote/ADJ,chassidische/ADJ,bewegingen/NOUN
links-liberale/ADJ,regionalistische/ADJ,splinterpartijtje/NOUN
tweede/ADJ,grootste/ADJ,stad/NOUN
totale/ADJ,Antwerpse/ADJ,agglomeratie/NOUN
Belgische/ADJ,federale/ADJ,overheid/NOUN
sterkste/ADJ,economische/ADJ,regio's/NOUN
eigen/ADJ,fiscale/ADJ,inkomsten/NOUN
andere/ADJ,deelstatelijke/ADJ,overheden/NOUN
volledige/ADJ,sociale/ADJ,zekerheid/NOUN
andere/ADJ,federale/ADJ,staten/NOUN
andere/ADJ,federale/ADJ,staten/NOUN
andere/ADJ,federale/ADJ,staten/NOUN
noodzakelijke/ADJ,dubbele/ADJ,meerderheden/NOUN
vroegere/ADJ,unitaristische/ADJ,parijen/NOUN
andere/ADJ,vergelijkbare/ADJ,landen/NOUN
West-Europese/ADJ,democratische/ADJ,rechtsstaten/NOUN
Vlaamsgezinde/ADJ,pluralistische/ADJ,partij/NOUN
eerste/ADJ,groene/ADJ,partijen/NOUN
eerste/ADJ,groene/ADJ,partij/NOUN
Vlaamse/ADJ,democratische/ADJ,partijen/NOUN
nieuwe/ADJ,Antwerpse/ADJ,justitiepaleis/NOUN
soevereine/ADJ,Vlaamse/ADJ,deelstaat/NOUN
laagproductieve/ADJ,openbare/ADJ,diensten/NOUN
verschillende/ADJ,Vlaamse/ADJ,vluchtelingen/NOUN
wereldbefaamde/ADJ,lokale/ADJ,herbalist/NOUN
afzonderlijke/ADJ,etnische/ADJ,groepen/NOUN
hele/ADJ,twintigste/ADJ,eeuw/NOUN
huidige/ADJ,Vlaamse/ADJ,bevolking/NOUN
kleine/ADJ,joodse/ADJ,minderheid/NOUN
tweede/ADJ,grote/ADJ,groep/NOUN
tweede/ADJ,levensbeschouwelijke/ADJ,overtuiging/NOUN
Vlaamse/ADJ,politieke/ADJ,partijen/NOUN
Vlaamse/ADJ,olympische/ADJ,medaillewinnaars/NOUN
Andere/ADJ,opmerkelijke/ADJ,figuren/NOUN
Andere/ADJ,opmerkelijke/ADJ,figuren/NOUN
radicale/ADJ,Vlaamse/ADJ,beweging/NOUN
andere/ADJ,Vlaams-nationalistische/ADJ,verenigingen/NOUN
andere/ADJ,maatschappelijke/ADJ,thema's/NOUN
actief/ADJ,buitenlands/ADJ,beleid/NOUN
Andere/ADJ,economische/ADJ,activiteiten/NOUN
gehele/ADJ,Frankische/ADJ,rijk/NOUN
laatste/ADJ,Merovingische/ADJ,vorst/NOUN
christelijk/ADJ,Europees/ADJ,eenheidsrijk/NOUN
Oudste/ADJ,ambachtelijke/ADJ,tekst/NOUN
Oudste/ADJ,ambachtelijke/ADJ,tekst/NOUN
slechte/ADJ,economische/ADJ,toestand/NOUN
verschillende/ADJ,andere/ADJ,groepen/NOUN
algemeen/ADJ,meervoudig/ADJ,kiesrecht/NOUN
algemene/ADJ,persoonlijke/ADJ,dienstplicht/NOUN
Zuid-Nederlandse/ADJ,Oost-Indische/ADJ,compagnie/NOUN
enkelvoudig/ADJ,algemeen/ADJ,kiesrecht/NOUN
zogenaamde/ADJ,nationale/ADJ,partijen/NOUN
korte/ADJ,Duitse/ADJ,tegenaanval/NOUN
grote/ADJ,politieke/ADJ,stromingen/NOUN
ander/ADJ,Europese/ADJ,verbanden/NOUN
tweede/ADJ,regionale/ADJ,expansiewet/NOUN
diverse/ADJ,internationale/ADJ,organisaties/NOUN
internationale/ADJ,economische/ADJ,crisis/NOUN
Belgische/ADJ,politieke/ADJ,wereld/NOUN
Vlaams/ADJ,expressionistisch/ADJ,kunstschilder/NOUN
eerste/ADJ,Latemse/ADJ,kunstenaarskolonie/NOUN
verder/ADJ,verschillende/ADJ,stadspoorten/NOUN
13e/ADJ,eeuwse/ADJ,brug/NOUN
Belgisch/ADJ,Franstalig/ADJ,dichter/NOUN
grote/ADJ,joodse/ADJ,gemeenschap/NOUN
verschillende/ADJ,historische/ADJ,gebouwen/NOUN
Belgische/ADJ,adellijke/ADJ,familie/NOUN
eigen/ADJ,Hasseltse/ADJ,jenever/NOUN
late/ADJ,negentiende/ADJ,eeuw/NOUN
uitgelezen/ADJ,centrale/ADJ,ligging/NOUN
eerste/ADJ,Belgische/ADJ,stad/NOUN
verscheidene/ADJ,historische/ADJ,gebouwen/NOUN
vierde/ADJ,grootste/ADJ,handelscentrum/NOUN
nieuwe/ADJ,Hasseltse/ADJ,gevangenis/NOUN
felbegeerde/ADJ,Luikse/ADJ,stadsrechten/NOUN
gunstige/ADJ,geografische/ADJ,ligging/NOUN
nieuwe/ADJ,industriële/ADJ,impulsen/NOUN
reguliere/ADJ,Franse/ADJ,leger/NOUN
overige/ADJ,Waalse/ADJ,provincies/NOUN
komische/ADJ,Vlaamse/ADJ,televisieserie/NOUN
Vlaamse/ADJ,openbare/ADJ,omroep/NOUN
openbare/ADJ,Duitstalige/ADJ,hogeschool/NOUN
grote/ADJ,internationale/ADJ,druk/NOUN
eerste/ADJ,Britse/ADJ,linie/NOUN
andere/ADJ,Britse/ADJ,brigade/NOUN
gigantische/ADJ,Pruisische/ADJ,tegenaanval/NOUN
Belgische/ADJ,politieke/ADJ,partij/NOUN
sterke/ADJ,sociale/ADJ,zekerheid/NOUN
herhaaldelijke/ADJ,interne/ADJ,strubbelingen/NOUN
huidige/ADJ,sociaal/ADJ,zekerheidsysteem/NOUN
extra/ADJ,sociale/ADJ,belasting/NOUN
diverse/ADJ,provinciale/ADJ,partijen/NOUN
Belgische/ADJ,landelijke/ADJ,gemeente/NOUN
19de/ADJ,eeuwse/ADJ,kerk/NOUN
gelijknamige/ADJ,Bijbelse/ADJ,plaats/NOUN
eerste/ADJ,Belgische/ADJ,partij/NOUN
nieuwe/ADJ,sociale/ADJ,bewegingen/NOUN
kleine/ADJ,professionele/ADJ,staf/NOUN
eigen/ADJ,maatschappelijke/ADJ,zuil/NOUN
kleine/ADJ,professionele/ADJ,staf/NOUN
heuse/ADJ,witte/ADJ,vlekkenstrategie/NOUN
nieuwe/ADJ,sociale/ADJ,bewegingen/NOUN
eerste/ADJ,Europese/ADJ,congres/NOUN
verscheidene/ADJ,provinciale/ADJ,partijen/NOUN
